day,title,new_text
20230817,"정읍시, 지난해 사료 구매자금 대출금리 1% 중 0.5% 이자 지원","사회 정읍시, 지난해 사료 구매자금 대출금리 1% 중 0.5% 이자 지원 입력 2023. 8. 17. 15:31 요약보기 자동요약 기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다. (bss20c"
20230817,[그래픽] 청약통장 금리 2.8%로 인상…가점제 개정,사회 주택청약종합저축(청약저축) 금리가 2.1%에서 2.8%로 인상된다. 배우자 통장 가입기간 가점을 신설하는 등 청약통장 보유에 따른 혜택도 강화했다. (그) ⓒ 공감언론 통신사. 무단전재-재배포 금지 
20230817,코픽스 하락에도… 대출금리 체감 부담 여전," 7월 신규 금리 기준 코픽스 0.01%포인트 소폭 하락한 3.69%은행채, 예금금리 오름세에 내달 코픽스 상승 전환 전망 우세대전지역 가계대출 증가, 연체율 상승 속 차주들 한숨  주택담보대출 변동금리의 산정 기준이 되는 코픽스(COFIX·자금조달비용지수)가 석 달 만에 하락 전환됐지만 차주들의 이자 부담은 여전할 전망이다. 코픽스 하락폭이 크지 않은 데다 은행채와 예금금리 등이 오름세를 이어가면서 대출금리 상승 요인으로 작용할 수 있다는 이유에서다. 17일 은행연합회에 따르면 올 7월 신규 취급액 기준 코픽스는 3.69%로 집계됐다. 이는 한 달 전인 지난 6월(3.70%)보다 0.01%포인트 낮아진 수준이다. 코픽스는 지난 4월(3.44%) 기준금리(3.50%) 아래로 내려갔다가 5월(3.56%) 반등한 뒤 6월(3.70%) 오른 이후 3개월 만에 하락세로 전환된 것이다. 반면 잔액과 신잔액 기준 코픽스는 같은 기간 0.03%포인트씩 상승한 3.83%, 3.21%로 나타났다. 코픽스는 KB국민·신한·하나·우리·NH농협·기업·SC제일·한국씨티은행 등 국내 8개 은행이 조달한 자금의 가중평균금리로, 은행이 실제 취급한 예·적금, 은행채 등 수신상품 금리를 바탕으로 산정된다. 코픽스가 떨어지면 그만큼 은행이 적은 이자를 주고 돈을 확보할 수 있다는 뜻이고, 코픽스가 오르면 그 반대다. 올 7월 신규 취급액 기준 코픽스가 소폭 하락한 데에는 시중은행 수신경쟁 진정세에 따른 예금금리 인하 영향이 컸던 것으로 풀이된다. 다만 최근 은행권이 예금금리를 연 4%대로 올리고 있고 주담대와 연동되는 5년물 은행채도 오름세여서 내달 코픽스가 다시 상승 전환될 것이라는 관측이 우세하다. 금융투자협회 채권정보를 보면 지난달 5년물 은행채(무보증·AAA) 금리는 4.125-4.405% 수준으로 전월(4.078-4.256%) 대비 0.1-0.2%포인트 상승했다. 이달 들어서도 지난 14일 기준 4.354%까지 올랐다. 이러한 상황 속 대전지역에선 주담대 증가세와 더불어 연체율마저 치솟고 있어 차주들의 한숨이 깊어지고 있다. 한국은행 대전세종충남본부에 따르면 올 5월 말 기준 대전지역의 주담대 증가폭은 914억 원으로, 전달(-36억 원) 마이너스에서 증가세로 전환됐다. 대전지역 가계대출 연체율은 지난 3월 0.23%에서 4월 0.27%로 0.04%포인트 상승한 이후 5월 0.27%로 보합세를 이어갔다. 대전시민 오모(44) 씨는 ""금리가 더 떨어질 것으로 보고 주택담보대출을 받을 때 변동형 금리로 선택했는데 금리 변동 시점마다 10만 원 안팎으로 오르는 것 같다""며 ""빚 갚기도 버거운 데 이자 부담마저 커지고 있어 생계 유지가 점점 쉽지 않은 상황""이라고 토로했다. "
20230817,주택청약저축 금리 2.8%로 늘리고 미성년 납입 5년으로 확대," 국토부, '내집 마련의 꿈' 주택청약저축 보유 혜택 강화  자료=국토부 제공 정부가 주택청약저축 금리를 2.1%에서 2.8%로 인상하고 금융·세제와 청약 시 혜택도 늘리기로 했다. 국토교통부는 하반기 경제정책 방향의 후속조치로 청약저축에 관한 혜택을 대폭 강화한다고 17일 밝혔다. 이번 제도개선은 청약저축 금리가 시중 대비 낮아 실효성이 부족하다는 국민적 수요를 반영했다는 취지다. 우선 청약저축 금리를 현재 2.1%에서 2.8%로 0.7%p 인상한다. 작년 11월 0.3%p에 이어 이번에 0.7%p를 인상함으로서 윤 정부 들어 총 1%p를 인상한 셈이다. 이에 따라 2600만명이 금리 인상의 혜택을 볼 것으로 기대된다. 또 청년 우대형 종합저축의 금리도 3.6%에서 4.3%로 함께 인상한다. 청약종합저축 대비 1.5%p 우대금리를 제공하는 청년 우대형 종합저축의 경우 연 3.6%에서 시중 예금금리보다 높은 수준인 4.3%로 인상하는 것이다. 청약저축 금리 인상에 따라 구입·전세자금 금리도 0.3%p로 소폭 조정한다. 예컨대 디딤돌은 2.15-3.0%에서 2.45-3.3%, 버팀목은 1.8-2.4%에서 2.1-2.7%이다. 다만 뉴홈 모기지, 전세사기 피해자 대출 등 현 정부 핵심 정책과 비정상 거처 무이자 대출 등 서민을 위한 정책 대출 금리는 동결한다. 아울러 청약통장 보유자에 따른 금융·세제, 청약 시 혜택도 강화한다. 통장 보유자의 구입자금 대출 시 금리 할인을 최대 0.2에서 0.5%p로 늘리고 소득공제 대상 연간 납입한도도 240만원에서 300만원으로 상향한다. 또 배우자 보유기간 합산 등 청약 시 통장 보유 혜택도 강화한다. 앞으로 청약저축 가입 기간 점수 산정 때 배우자 통장 보유기간의 2분의 1을 합산한 것을 인정해 청약 가점을 최대 3점 받을 수 있다. 예를 들어 본인이 청약통장을 5년(7점), 배우자가 4년(6점)을 유지했다면 본인 청약 때 배우자 보유 기간의 2분의 1, 즉 2년(3점)을 더해 10점을 받을 수 있다. 또 가점이 동점인 경우 장기가입 순으로 당첨자 선정, 미성년자 납입 인정기간을 2년에서 5년으로 확대하고 총액도 240만원에서 600만원으로 상향한다. 이번 제도개선 사항 중 청약저축과 대출금리 조정, 금융혜택 강화는 이달 중 시행한다. 세제·청약혜택 강화는 법령 개정 등 절차를 거쳐 올해 하반기 중 완료 예정이다. "
20230817,"대구 북구, '청년창업 특례보증' 지원금리 0.5%p 인하","  대구시 북구청 전경. (대구시 북구 제공) * 대구시 북구는 오는 21일부터 '청년창업 특례보증 지원사업' 대출금리를 0.5%p 인하한다. 창업 초기 자금 마련에 어려움을 겪는 청년창업기업의 이자 부담을 덜어주기 위해서다. 이날 신규대출 건부터는 대출이자가 CD금리(3개월 변동)+2.2%로 적용된다. 청년창업 특례보증 지원사업은 아이디어와 기술력은 있지만 자금력과 담보력이 부족한 지역 내 청년창업기업을 지원하는 사업이다. 대구신용보증재단, 대구은행 북구청지점, 북구청과 지난 3월 업무협약을 체결해 지식·기술 창업 업종 기업에 융자와 이자 지원을 하고 있다. 신청 대상은 북구에 사업장을 두고 제조업과 지식서비스업을 하는 중이며 대표자가 19세 이상 39세 이하인 창업 5년 이내의 청년창업 중소기업·소상공인이다. 대출한도는 업체당 3000만원 이내로 가능하며 자금상환은 2년 거치 후 일시 상환하거나 3년 분할 상환할 수 있다. 북구에서는 2년간 대출이자 중 2%p를 지원한다. 배광식 북구청장은 ""사업이 우수한 아이디어와 기술 역량을 보유한 지역 내 초기 청년창업기업의 자금난 해소에 도움이 되고 기업 성장의 새로운 동력이 되길 바란다""고 말했다. ⓒ 공감언론 통신사. 무단전재-재배포 금지 "
20230817,"신희철 대전국세청장 ""저소득층 복지세정 강화…고금리·고물가 이중고"""," 대전지방국세청 관서장회의, 적극행정 실천 결의‘일잘하는 대전청’ 조성…지속적 변화와 혁신 강조집중호우 피해 납세지원, 공정경쟁 저해 엄정대응  대전지방국세청은 17일 세무관서장 회의를 열고 일 잘하는 대전청 조성을 위한 적극행정 실천을 선언하고 있다. 2023. 08. 17 대전지방국세청 * 대전지방국세청은 17일 세무관서장 회의를 열고 국세행정 운영방안 및 주요 현안에 대해 논의했다. 이날 회의는 지방청 국장 등 지방청 관리자와 관내세무서장이 참석한 가운데 ‘일 잘하는 대전청’ 실천을 위한 적극행정 실천 결의식도 함께 진행했다. 신희철 청장은 이 자리에서 ""고금리, 고물가 이중고로 어려운 경제여건 속에서 영세납세자와 저소득층의 경제지원을 위해 복지세정 강화와 국민 눈높이에 맞는 세정운영, 국민이 체감하는 성과를 창출해 줄 것""을 당부했다. 신 청장은 지역 내 집중호우 피해 등으로 어려움을 겪는 납세자를 신속, 정확하게 파악해 납기연장, 조사유예 등 적극적 세정지원을 강조했다. 또 공정경쟁을 저해하는 지능적·악의적 탈세와 체납행위에 대해서는 엄정 대응과 함께 거래질서 문란행위, 민생침해 탈세 등에 조사역량을 집중할 것을 주문했다. 대전국세청은 이날 관서장 회의와 동시에 진행한 ‘적극행정 실천 결의식’을 통해 그간 대전청이 추진해 온 적극행정 추진과제의 경과보고에 이어 적극행정 실천을 선언했다. ⓒ 공감언론 통신사. 무단전재-재배포 금지 "
20230817,주담대 변동금리 석 달 만에 하락,사회 주담대 변동금리 석 달 만에 하락 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 변동금리 석 달 만에 하락,사회 주담대 변동금리 석 달 만에 하락 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 금리 석 달 만에 내려,사회 주담대 금리 석 달 만에 내려 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 변동금리 석 달 만에 하락,사회 주담대 변동금리 석 달 만에 하락 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 금리 석 달 만에 내려,사회 주담대 금리 석 달 만에 내려 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 변동금리 석 달 만에 하락,사회 주담대 변동금리 석 달 만에 하락 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,주담대 변동금리 석 달 만에 하락,사회 주담대 변동금리 석 달 만에 하락 조성봉 입력 2023. 8. 17. 14:44 음성으로 듣기 음성재생 설정 남성 여성 느림 보통 빠름 음성 재생하기 닫기 음성 재생 중지 번역 설정 번역
20230817,DGB대구은행 '아낌-e보금자리론' 비대면 판매…최저금리 3.25%,"  뉴스1 DGB대구은행은 17일 영업점 방문없이 모바일로 쉽게 대출이 가능한 '아낌-e보금자리론'을 선보인다. 한국주택금융공사 홈페이지 또는 iM뱅크 앱을 통해 신청할 수 있는 이 상품은 공인인증서와 휴대전화만 있으면 3분 이내로 대출 신청이 가능하다. 주택가격이 9억원 이하이면 소득 제한없이 최대 5억원까지 주택담보인정비율(LTV)과 총부채상환비율(DTI)한도 내에서 대출할 수 있으며 'U-보금자리론'보다 금리가 0.1% 저렴하다. 대출금리는 일반형(주택가격 6억원 초과 또는 부부소득 1억원 초과)인 경우 4.40%(10년)~4.70%(50년)이며, 우대형(주택가격 6억원이하 및 부부소득 1억원 이하)은 4.05%(10년)~4.35%(50년)다. 우대금리(저소득청년, 사회적배려층, 신혼가구 등)를 최대 0.8% 적용 시 최저 3.25%까지 적용 가능하다. Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 "
20230817,美 긴축 우려에 채권금리 일제히 상승…10년물 연고점(종합),"  여의도 증권가 모습 미국 연방준비제도(Fed·연준)의 추가 긴축 우려가 부각되면서 17일 국채 10년물 금리가 연고점을 돌파하는 등 채권 금리가 일제히 상승했다. 이날 서울 채권시장에서 10년 만기 국고채 금리는 전 거래일보다 10.9bp(1bp=0.01%포인트) 오른 연 3.976%로 연고점을 기록했다. 이는 레고랜드 사태의 여파로 채권 금리가 고공 행진 중이던 지난해 11월 10일(4.07%) 이후 가장 높은 수준이다. 이날 20년물과 30년물, 50년물도 나란히 연고점을 경신했다. 20년물은 8.4bp 오른 연 3.894%, 30년물은 7.0bp 상승한 연 3.841%로 각각 지난해 11월 16일(3.898%·3.886%) 이후 최고치였다. 50년물은 6.6bp 상승으로 연 3.808%를 기록해 지난해 11월 17일(3.832%) 이후 최고 수준이었다. 3년물 금리는 연 3.788%로 7.6bp 상승했다. 5년물과 2년물은 각각 9.8bp 상승, 5.3bp 상승으로 연 3.865%, 연 3.784%에 마감했다. 신용등급이 AA-인 기업의 무보증 회사채 3년물 금리와 신용등급이 BBB-인 기업의 무보증 회사채 3년물 금리는 각각 7.3bp씩 올라 연 4.561%, 연 10.972%로 마쳤다. 양도성예금증서(CD) 91일물 금리와 기업어음(CP) 91일물 금리는 각각 3.70%, 3.99%로 보합세였다. 연방준비제도(Fed·연준)의 기준금리 인상 우려가 이날 채권 약세를 부추겼다. 채권 금리와 가격은 반대로 움직인다. 지난 16일(현지시간) 발표된 미국 7월 연방공개시장위원회(FOMC) 의사록에 따르면 연준 위원 다수는 인플레이션 상승 위험이 지속하고 있다며 추가 긴축이 필요할 수 있다고 진단했다. 래리 서머스 전 미국 재무장관은 10년 만기 미국 국채 금리가 향후 10년간 평균 4.75%에 이를 수 있다고 발언하기도 했다. 이에 앞선 미국 채권 시장에서 국채 10년물 금리는 4.258%로 마감하며 종가 기준 2008년 6월 이후 15년 만에 가장 높은 수준을 기록했다. 최근 미 국채 금리는 국채 발행 물량 증가에 따른 수급 부담으로 상승세를 그려오고 있었다. 전날 국내 채권 금리는 중국의 부동산 위기와 경기 둔화 우려로 안전자산 선호 심리가 커지면서 하락했으나, 이날은 미 국채 시장과 연동해 오름세를 보인 것으로 풀이된다. 김상만 하나증권 채권·크레딧 파트장은 ""FOMC 의사록과 국채 발행 부담에 따른 미국 채권 금리 상승에 동조해 국내 채권 금리도 오른 것""이라며 ""한국은행이 채권 발행 대신 임시 차입으로 메우고 있는 물량을 언젠가 채권으로 전환해야 한다는 점에서 국내에도 발행 부담에 대한 우려가 잠재하고 있다""고 설명했다. 그러면서 ""국내 금리는 중국보다 미국 시장에 절대적으로 연동된다""며 ""중국 시장은 폐쇄적으로 운영되는 만큼 타국 시장과의 연관성이 떨어진다""고 덧붙였다. ▶제보는 카톡 okjebo 저작권자(c). 무단전재-재배포금지 "
20230817,국고채 금리 일제히 상승…3년물 연 3.788%," 17일 국고채 금리가 일제히 상승했다. 이날 서울 채권시장에서 3년 만기 국고채 금리는 전 거래일보다 7.6bp(1bp=0.01%포인트) 오른 연 3.788%에 장을 마쳤다. 10년물 금리는 연 3.976%로 10.9bp 상승했다. 5년물과 2년물은 각각 9.8bp 상승, 5.3bp 상승으로 연 3.865%, 연 3.784%에 마감했다. 20년물은 연 3.894%로 8.4bp 올랐다. 30년물과 50년물은 각각 7.0bp 상승, 6.6bp 상승으로 연 3.841%, 연 3.808%를 기록했다. ※ 이 기사와 표는 연합인포맥스의 데이터를 토대로 알고리즘에 의해 자동 작성돼 편집자의 데스킹을 거쳤습니다. ▶제보는 카톡 okjebo 저작권자(c). 무단전재-재배포금지 "
20230817,'4% 예금 등장' 다시 뛰는 예금 금리에…대출금리도 오를까 노심초사," 4%대 정기예금 5개나 나와 은행연합회에 따르면 국내 19개 은행의 1년 만기 정기예금 37개 중 5개 상품의 최고금리가 연 4%를 넘어선 것으로 집계됐다. /더팩트DB [더팩트ㅣ정소양 기자] 4%대 은행권 예금 금리가 다시 등장했다. 예금 금리 상승으로 은행의 자금 조달 비용이 증가하면 대출 금리도 상승할 것이라는 전망이 나오면서 '영끌족(영혼까지 끌어모아 대출을 받은 차주)'들이 노심초사하고 있다. 17일 은행연합회에 따르면 국내 19개 은행의 1년 만기 정기예금 37개 중 5개 상품의 최고금리가 연 4%를 넘어선 것으로 집계됐다. SC제일은행 'e-그린세이브예금'(최고 연 4.10%), DGB대구은행 'DGB함께예금'(최고 연 4.05%), Sh수협은행 '첫만남우대예금'(최고 4.02%), BNK부산은행 '더 특판 정기예금'(최고 연 4.00%), DGB대구은행 'IM스마트예금'(최고 연 4.00%) 등이다. 예금금리 상승 이유는 은행채 금리가 오른 영향이다. 은행은 보통 예·적금 등 수신상품을 판매하거나 은행채를 발행해 자금을 조달하는데, 은행채 금리 상승으로 조달 비용이 늘어나자 수신을 통해 자금을 끌어들이는 경쟁이 치열해진 것이다. 금융투자협회에 따르면 5년 만기 은행채(무보증·AAA) 금리는 연 4.348~4.359%로 집계됐다. 연 3%대 후반까지 내려갔던 올해 5월(12일·연 3.838~3.849%)과 비교하면 약 0.5%포인트 상승했다. 예금 금리 상승으로 은행의 자금 조달 비용이 증가하면 대출 금리도 상승할 것이라는 전망이 나오면서 '영끌족(영혼까지 끌어모아 대출을 받은 차주)'들이 노심초사하고 있다. /더팩트 DB 예금금리 상승으로 정기예금 잔액도 늘고 있다. 한국은행이 지난 9일 발표한 '7월 금융시장 동향' 자료에 따르면 지난달 정기예금 잔액은 가계를 중심으로 전월 대비 12조3000억 원 늘었다. 증가 폭은 6월(4조4000억 원)에 비해 대폭 확대됐다. 일각에서는 이러한 예금금리 인상이 대출금리 상승으로 이어질 수 있다는 우려의 목소리가 나온다. 예금금리가 오르면 변동형 주택담보대출 지표 금리인 코픽스(자금조달비용지수)도 오를 가능성이 높아서다. 코픽스는 국내 8개 은행이 조달한 자금의 가중평균금리다. 다만 7월 신규 취급액 기준 코픽스는 3.69%로 전달(3.70%)보다 0.01% 소폭 하락했다. 한 은행권 관계자는 ""은행채 금리는 대출금리 산정에 영향을 준다""며 ""은행채 금리 상승으로 예금금리가 상승하면 대출금리도 오를 수 있다. 이에 당국에서도 과도한 예금금리 인상에 대해 주의를 줬던 것""이라고 설명했다. 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: ▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write 저작권자 ⓒ 특종에 강한 더팩트 & tf.co.kr 무단 전재 및 재배포 금지 "
20230817,코픽스 상승은 멈췄지만···대출금리 하락은 ‘아직’," 4대 은행, 3개월 만에 하락 속은행채 금리 등 고공 행진 탓은행권, 당분간 대출금리 유지  미국 연방준비제도(Fed·연준)가 금리를 연내 추가 인상할 가능성이 커지면서 은행 대출금리도 상방 압력을 받고 있다. 은행 주택담보대출 변동금리의 지표가 되는 코픽스(COFIX·자금조달비용지수)가 3개월 만에 하락했지만, 대출금리 내림세가 시작된 건 아니라는 진단이 나온다. 17일 KB국민·신한·하나·우리은행에 따르면 이들 4대 은행의 주택담보대출 변동금리(신규 코픽스)는 이날 연 4.290~6.038%다. 약 한 달 전인 지난달 12일(4.21~6.19%)보다 금리 상단이 0.152%포인트 떨어졌지만 하단은 0.08%포인트 올랐다. 차주(대출받는 사람) 대다수가 하단에 가까운 금리를 적용받는다는 것을 고려해 볼 때 체감하는 대출금리는 올랐다고 볼 수 있다. 주택담보대출 고정(혼합형) 금리도 하락할 기미가 보이지 않는다. 지난달 12일 4대 은행의 고정금리는 4.06~4.70%였고, 이날은 4.05~5.93%로 집계됐다. 금리 하단은 0.01%포인트 내리는 데 그쳤고, 상단은 1%포인트 이상 뛰었다. 전날 은행연합회 공시에 따르면 지난 7월 코픽스(3.69%)는 전달보다 0.01%포인트 내리면서, 3개월 만에 상승세를 멈췄다. 이에 따라 시중은행의 주택담보대출 변동금리도 이날부터 0.01%포인트씩 낮아졌다. 그러나 은행권에선 당분간 대출금리가 기조적으로 하락하기는 어렵다고 본다. 은행의 조달 원가에 해당하는 은행채 금리 등이 고공 행진하고 있어서다. 이날 공개된 연준 7월 의사록에 따르면 연준은 “상당한 (물가) 상승 위험이 계속 목격되고 있으며, 이에 따라 추가적인 통화 긴축이 필요할 수 있다”고 보고 있다. 시중은행 관계자는 “연준의 긴축 기조가 예상보다 장기화할 가능성이 커지면서 채권 장기물의 금리가 오르고 있다”고 말했다. 지난달 17일 3.619%였던 국고채 5년물 금리는 이달 16일 3.767%로 올랐다. 같은 기간 은행채 5년물 금리는 4.204%에서 4.311%로 뛰었다. 은행채 5년물 금리는 주택담보대출 고정금리의 지표가 된다. 은행이 자금 조달을 위해 은행채를 대량 발행하는 것도 채권 금리를 밀어 올리는 요인이다. 이날부터 올해 말까지 만기가 돌아오는 은행채는 71조5611억원에 이른다. 국채(65조7517억원)나 회사채(23조5930억원) 등 다른 채권에 비해 차환 물량이 월등히 많다. 대출금리가 높은 수준인데도 4대 은행과 NH농협은행의 가계대출 잔액은 지난 5월부터 증가 전환했다. 부동산 거래가 되살아나면서 은행 대출을 받아 집을 사려는 심리가 회복된 것으로 금융시장은 보고 있다. 시중은행 관계자는 “대출 금리가 연 4~5%이면 이자 부담이 상당히 크다”라며 “본인의 소득 수준, 상환 능력 등을 고려해 대출받을 계획을 세워야 한다”고 말했다. ⓒ & 경향닷컴(www.khan.co.kr), 무단전재 및 재배포 금지 "
20230817,주택청약저축 금리 2.8% 인상… 청약 가점 부부 통장 합산," 버팀목·디딤돌 대출금리도 인상연간 300만원 납입까지 소득공제  ▲ 주택청약 저축상품 안내문. 주택청약저축 금리가 연 2.1%에서 2.8%로 인상되고 무주택 서민을 위한 전세자금 대출(버팀목)과 주택구입용 대출(디딤돌) 금리도 인상된다. 국토교통부는 이달 중 주택청약저축 금리를 2.8%로 0.7%포인트 인상한다고 17일 밝혔다. 정부는 지난해 11월 청약저축 금리를 6년 3개월 만에 2.1%로 올린 데 이어 7개월 만에 다시 금리 인상을 결정했다. 우대금리 1.5%포인트를 주는 청년 우대형 종합저축 금리도 연 3.6%에서 4.3%로 인상한다. 정부는 청약저축 금리 인상과 함께 동결해왔던 정책기금 대출 금리를 올리기로 했다. 디딤돌 대출 금리는 2.15∼3.0%에서 2.45∼3.3%로, 버팀목 대출 금리는 1.8∼2.4%에서 2.1∼2.7%로 조정된다. 뉴홈 모지기, 전세사기 피해자 대출, 비정상 거처 무이자 대출 등의 정책대출 금리는 동결된다. 청약통장 보유자의 금융·세제 혜택은 강화된다. 장기 보유자에 대한 기금 구입자금 대출 우대금리는 최고 0.2%포인트에서 0.5%포인트로 높아진다. 통장 가입 1년 이상이면 0.1%포인트, 3년 이상이면 0.2%포인트의 대출 우대금리를 주던 것을 가입 5년 이상이면 0.3%포인트, 10년 이상이면 0.4%포인트, 15년 이상이면 0.5%포인트 주는 것으로 바뀐다. 청약통장을 해지하면 대출 우대금리 적용 대상에서 제외된다. 대출 우대금리 관련 제도 변화는 신규 대출분부터 적용된다. 청약저축 소득공제 대상이 되는 연간 납입 한도는 240만원에서 300만원으로 확대한다. 이는 조세특례제한법 개정이 필요한 사안으로, 국회에서 법이 통과되면 내년 1월 1일 납입분부터 적용할 예정이다. 또 앞으로 청약저축 가입 기간 점수 산정 때 배우자 통장 보유기간의 2분의 1을 합산해서 인정해주기로 했다. 이렇게 되면 청약 가점을 최대 3점 높일 수 있다. 예를 들어 본인이 청약통장을 5년(7점), 배우자가 4년(6점)을 유지했다면 본인 청약 때 배우자 보유 기간의 2분의 1, 즉 2년(3점)을 더해 10점을 인정받을 수 있다. 미성년자의 청약통장 납입 인정 기간은 2년에서 5년으로 확대하고, 인정 총액도 240만원에서 600만원으로 높인다. 배우자 통장 보유기간 인정과 미성년자 납입기간 인정 확대는 주택공급규칙 개정을 거쳐 올해 안에 시행될 예정이다. ⓒ 강원도민일보 & kado.net, 무단전재 및 재배포 금지 "
20230817,‘킹 달러’ 귀환? 美국채금리 15년만 최고치, 원/달러 환율이 이 달 들어서 크게 오르며 장중 연고점(1343원)을 돌파하는 등 환율 변동성이 커지고 있는 가운데 17일 서울 중구 하나은행 위변조대응센터에서 직원이 미국 달러화를 정리하고 있다. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
20230817,"토스뱅크, 인뱅 최초 ‘햇살론뱅크’ 출시…최저 연 6.84% 금리 적용","  [토스뱅크 제공] 토스뱅크는 서민금융진흥원(서금원)에서 운영 중인 ‘햇살론뱅크’를 인터넷전문은행 최초로 출시한다고 17일 밝혔다. 햇살론뱅크는 정책서민금융상품으로 저신용·저소득자가 부채 또는 신용도 개선을 통해 은행권에 안착할 수 있도록 지원하는 ‘징검다리’ 성격의 상품이다. 대상은 정책서민금융상품을 6개월 이상 이용했거나 현재 이용 중인, 또는 정상 완제하고 부채 또는 신용도가 개선된 고객이다. 한도는 최소 500만원에서 최대 2500만원으로 서금원 보증한도 내에서 취급 가능하다. 대출 기간은 3년 또는 5년으로 거치기간 1년을 선택할 수 있다. 상환방식은 원리금균등분할상환이다. 햇살론뱅크 이용자의 인지세와 중도상환해약금은 무료이고, 보증료는 연 2%이다. 저소득 청년(24세 이하이면서 연소득 3500만원 이하)의 경우 연 0.5%, 금융교육 및 컨설팅 이수자는 0.1%의 우대금리가 적용된다. 이날 기준 보증료가 포함된 대출금리는 최저 연 6.84%에서 최고 연 13.24% 수준이다. 기준금리는 금융채 3·6·12개월 중 선택할 수 있다. 선택한 기준금리의 매 변동주기 해당일의 기준금리에 연동해 대출금리는 변동된다. 토스뱅크 관계자는 “햇살론뱅크는 소득과 신용이 낮아도 쉽게 대출 신청할 수 있다”라며 “토스뱅크와 서금원이 함께 포용금융에 한발 더 나아가는 계기가 될 것”이라고 말했다. ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 "
20230817,청약통장 이탈 멈추나? 주택청약 금리 인상, 국토교통부가 이달 중 주택청약저축 금리를 연 2.1%에서 2.8%로 인상한다고 17일 밝혔다. 이와 함께 무주택 서민을 위한 전세자금대출(버팀목)과 주택구입용 대출(디딤돌) 금리도 인상된다. 사진은 이날 오후 서울 시내 은행 외벽에 걸린 주택청약저축 안내문. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
20230817,청약통장 이탈 멈추나? 주택청약 금리 인상, 국토교통부가 이달 중 주택청약저축 금리를 연 2.1%에서 2.8%로 인상한다고 17일 밝혔다. 이와 함께 무주택 서민을 위한 전세자금대출(버팀목)과 주택구입용 대출(디딤돌) 금리도 인상된다. 사진은 이날 오후 서울 시내 은행 외벽에 걸린 주택청약저축 안내문. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
20230817,美 국채금리 오르면 달러 '강세', 원/달러 환율이 이 달 들어서 크게 오르며 장중 연고점(1343원)을 돌파하는 등 환율 변동성이 커지고 있는 가운데 17일 서울 중구 하나은행 위변조대응센터에서 직원이 미국 달러화를 정리하고 있다. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
20230817,청약통장 이탈 멈추나? 주택청약 금리 인상, 국토교통부가 이달 중 주택청약저축 금리를 연 2.1%에서 2.8%로 인상한다고 17일 밝혔다. 이와 함께 무주택 서민을 위한 전세자금대출(버팀목)과 주택구입용 대출(디딤돌) 금리도 인상된다. 사진은 이날 오후 서울 시내 은행 외벽에 걸린 주택청약저축 안내문. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
20230817,주택청약저축 이달 중 금리 2.8%…버팀목·디딤돌도 인상, 국토교통부가 이달 중 주택청약저축 금리를 연 2.1%에서 2.8%로 인상한다고 17일 밝혔다. 이와 함께 무주택 서민을 위한 전세자금대출(버팀목)과 주택구입용 대출(디딤돌) 금리도 인상된다. 사진은 이날 오후 서울 시내 은행 외벽에 걸린 주택청약저축 안내문. 2023.8.17 Copyright ⓒ 뉴스1코리아 www.news1.kr 무단복제 및 전재 – 재배포금지 
